transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime_x,payAmount,customerAge,tripDuration,num_stops,day_of_week,hour,age_group,peak_status,route,current_week,cohort_week,cohort_index,weeks_diff,transaction_date,tapOutTime_y,Recency,Frequency,Monetary,AverageTransactionValue,FirstTransaction,LastTransaction,LifespanDays,LifespanWeeks,CLV,retention_rate
ZEUM631C0R55FC,3560071015571703,dki,"Agnes Hidayanto, M.Farm",F,1995,JAK.74,Terminal Rawamangun - Cipinang Muara,0.0,B01084P,Jln. Gotong Royong Cipinang Muara,-6.227649,106.89623,0,B02336P,Masjid Jami At Taqwa 3,-6.229352,106.89527,1.0,2023-04-11 21:45:36,0.0,29,100.7,1.0,Tuesday,21,18-29,Off-Peak,Jln. Gotong Royong Cipinang Muara to Masjid Jami At Taqwa 3,2023-04-10,2023-04-03,1,1,2023-04-11 21:45:36,2023-04-28 23:12:59,2,36,0.0,0.0,2023-04-03 07:47:42,2023-04-28 18:44:53,25,3.5714285714285716,0.0,0.9026548672566371
MKOQ374D7D93FN,3578176001624687,dki,Daniswara Haryanto,M,1988,JAK.03,Lebak Bulus - Andara,1.0,B00899P,Jln. Baros,-6.311046,106.784,12,B02129P,Lebak Bulus Jak Lingko,-6.289301,106.77299,23.0,2023-04-11 18:41:28,0.0,36,53.983333333333334,11.0,Tuesday,18,30-49,Peak,Jln. Baros to Lebak Bulus Jak Lingko,2023-04-10,2023-04-03,1,1,2023-04-11 18:41:28,2023-04-28 23:27:39,1,35,0.0,0.0,2023-04-03 07:11:25,2023-04-28 18:19:41,25,3.5714285714285716,0.0,0.9026548672566371
ILGO015D4V63NS,6572535888310380,dki,Jais Thamrin,F,1995,1M,Meruya - Blok M,1.0,B01618P,Jln. Swadarma Utara VI,-6.227071,106.76054,19,B03741P,Sbr. Jln. Kampung Baru V,-6.225077,106.76062,20.0,2023-04-11 23:25:02,3500.0,29,103.41666666666667,1.0,Tuesday,23,18-29,Off-Peak,Jln. Swadarma Utara VI to Sbr. Jln. Kampung Baru V,2023-04-10,2023-04-03,1,1,2023-04-11 23:25:02,2023-04-28 19:21:55,2,34,119000.0,3500.0,2023-04-03 06:16:38,2023-04-28 18:47:43,25,3.5714285714285716,422265.36885245895,0.9026548672566371
FCYC807G7I51TC,4380073493099534,dki,Karma Sihotang,M,1978,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,0.0,B06674P,Tebet Eco Park Selatan 4,-6.239215,106.8519,4,B06706P,Jln. Tebet Timur Dalam VIII J,-6.242064,106.85845,6.0,2023-04-11 23:54:56,0.0,46,118.16666666666667,2.0,Tuesday,23,30-49,Off-Peak,Tebet Eco Park Selatan 4 to Jln. Tebet Timur Dalam VIII J,2023-04-10,2023-04-03,1,1,2023-04-11 23:54:56,2023-04-28 18:14:37,2,39,0.0,0.0,2023-04-03 07:28:16,2023-04-28 06:22:02,24,3.4285714285714284,0.0,0.9026548672566371
WNHN587Z1N11KU,4219635643278197,dki,"drg. Bancar Wijayanti, S.Sos",F,1999,JIS3,Harmoni - Jakarta International Stadium,0.0,B03882P,Sbr. Jembatan Item,-6.130197,106.85511,4,P00114,Kemayoran Landas Pacu Timur,-6.152181,106.85424,9.0,2023-04-11 19:08:43,3500.0,25,71.46666666666667,5.0,Tuesday,19,18-29,Off-Peak,Sbr. Jembatan Item to Kemayoran Landas Pacu Timur,2023-04-10,2023-04-03,1,1,2023-04-11 19:08:43,2023-04-28 06:50:03,2,35,122500.0,3500.0,2023-04-03 06:48:21,2023-04-28 19:01:43,25,3.5714285714285716,434684.9385245901,0.9026548672566371
LSSF300I5E16WD,3583083290821821,dki,Estiono Rajasa,F,2003,BW9,Monas - Pantai Indah Kapuk,1.0,B02475P,Monas 1,-6.172531,106.82315,6,B02477P,Monas 3,-6.178787,106.82304,8.0,2023-04-11 22:55:45,0.0,21,85.03333333333333,2.0,Tuesday,22,18-29,Off-Peak,Monas 1 to Monas 3,2023-04-10,2023-04-03,1,1,2023-04-11 22:55:45,2023-04-28 22:48:30,2,33,0.0,0.0,2023-04-03 05:52:25,2023-04-28 07:14:08,25,3.5714285714285716,0.0,0.9026548672566371
YGLP440F3N83HO,378459243668060,emoney,"Nurul Handayani, S.Ked",M,1995,S31,Bintaro - Fatmawati,0.0,B00148P,Bintaro Xchange,-6.286813,106.72865,0,B05488P,St. MRT Fatmawati,-6.292589,106.7936,2.0,2023-04-11 19:55:18,20000.0,29,97.83333333333333,2.0,Tuesday,19,18-29,Off-Peak,Bintaro Xchange to St. MRT Fatmawati,2023-04-10,2023-04-03,1,1,2023-04-11 19:55:18,2023-04-28 20:54:45,2,36,720000.0,20000.0,2023-04-03 05:58:35,2023-04-28 19:02:59,25,3.5714285714285716,2554882.903981264,0.9026548672566371
CDXF633P8C90SW,213193665773269,emoney,Balidin Pradana,F,2003,2B,Harapan Indah - ASMI,0.0,B05314P,SMKN 33,-6.180671,106.90662,21,P00195,Pulo Mas,-6.174736,106.89277,24.0,2023-04-11 22:32:06,3500.0,21,78.83333333333333,3.0,Tuesday,22,18-29,Off-Peak,SMKN 33 to Pulo Mas,2023-04-10,2023-04-03,1,1,2023-04-11 22:32:06,2023-04-28 23:11:20,2,34,119000.0,3500.0,2023-04-03 05:44:40,2023-04-28 18:44:39,25,3.5714285714285716,422265.36885245895,0.9026548672566371
HZWP253V8B69GR,4965754419769895,dki,Nasrullah Megantara,M,1982,1,Blok M - Kota,0.0,P00017,Blok M,-6.243312,106.80175,0,P00098,Kali Besar Barat,-6.135355,106.81143,19.0,2023-04-11 22:24:02,3500.0,42,51.166666666666664,19.0,Tuesday,22,30-49,Off-Peak,Blok M to Kali Besar Barat,2023-04-10,2023-04-03,1,1,2023-04-11 22:24:02,2023-04-28 22:29:55,2,35,122500.0,3500.0,2023-04-03 06:26:12,2023-04-28 06:51:14,25,3.5714285714285716,434684.9385245901,0.9026548672566371
HGHB078N8X01YA,6552821364099885,dki,"T. Ikhsan Maryati, S.Kom",F,1970,12C,Rusun Waduk Pluit - Penjaringan,1.0,B06295P,Gg. VIII Muara Baru,-6.122869,106.80402,3,B06312P,Sbr. Gg. Elektro,-6.114391,106.80278,5.0,2023-04-11 18:52:52,0.0,54,101.86666666666666,2.0,Tuesday,18,50+,Peak,Gg. VIII Muara Baru to Sbr. Gg. Elektro,2023-04-10,2023-04-03,1,1,2023-04-11 18:52:52,2023-04-28 19:23:34,2,33,0.0,0.0,2023-04-03 06:22:28,2023-04-28 19:07:28,25,3.5714285714285716,0.0,0.9026548672566371
XOBL068B1Y85LB,5598626771361457,dki,Karsana Budiman,F,1985,3A,Rusun Pesakih - Kalideres,1.0,B01798P,Kalideres 1,-6.154249,106.70544,0,B02760P,Pertamina Kalideres Daan Mogot,-6.15571,106.70927,2.0,2023-04-11 19:00:37,0.0,39,96.06666666666666,2.0,Tuesday,19,30-49,Off-Peak,Kalideres 1 to Pertamina Kalideres Daan Mogot,2023-04-10,2023-04-03,1,1,2023-04-11 19:00:37,2023-04-28 21:51:34,2,35,0.0,0.0,2023-04-03 06:01:36,2023-04-28 17:24:30,25,3.5714285714285716,0.0,0.9026548672566371
PARG412W6B64HS,4145595849881195,dki,Emin Nashiruddin,M,1981,M9,Pinang Ranti - Pluit,1.0,P00297,BNN LRT,-6.245863,106.871143,20,P00033,Cawang UKI,-6.250309,106.8736,22.0,2023-04-11 20:26:29,3500.0,43,76.13333333333334,2.0,Tuesday,20,30-49,Off-Peak,BNN LRT to Cawang UKI,2023-04-10,2023-04-03,1,1,2023-04-11 20:26:29,2023-04-28 21:03:23,2,32,112000.0,3500.0,2023-04-03 06:28:48,2023-04-28 18:35:44,25,3.5714285714285716,397426.22950819664,0.9026548672566371
CXLN739F0K49NA,4348362451721640908,brizzi,Ian Nainggolan,M,1983,2,Pulo Gadung - Monas,1.0,P00063,Gambir 2,-6.178929,106.83106,2,P00195,Pulo Mas,-6.174736,106.89277,13.0,2023-04-11 19:40:00,3500.0,41,64.53333333333333,11.0,Tuesday,19,30-49,Off-Peak,Gambir 2 to Pulo Mas,2023-04-10,2023-04-03,1,1,2023-04-11 19:40:00,2023-04-28 19:47:25,2,36,126000.0,3500.0,2023-04-03 07:19:39,2023-04-28 17:09:12,25,3.5714285714285716,447104.50819672126,0.9026548672566371
NFPK712M4H56BL,578253836568,flazz,Talia Prayoga,M,1985,S22,Ciputat - Kampung Rambutan,0.0,B05291P,SMK Darussalam,-6.319946,106.74598,1,B03069P,RA Kartini,-6.282151,106.77315,14.0,2023-04-11 22:21:38,3500.0,39,66.31666666666666,13.0,Tuesday,22,30-49,Off-Peak,SMK Darussalam to RA Kartini,2023-04-10,2023-04-03,1,1,2023-04-11 22:21:38,2023-04-28 19:44:34,2,35,122500.0,3500.0,2023-04-03 06:02:58,2023-04-28 18:36:09,25,3.5714285714285716,434684.9385245901,0.9026548672566371
WZQG604F0P90VY,2397392857976292,dki,"Ihsan Halimah, S.Pd",F,2009,M13,Puri Beta 2 - Tendean,0.0,P00221,Seskoal,-6.238064,106.77121,6,P00136,Mayestik,-6.241921,106.79077,8.0,2023-04-11 22:19:26,3500.0,15,101.18333333333334,2.0,Tuesday,22,Under 18,Off-Peak,Seskoal to Mayestik,2023-04-10,2023-04-03,1,1,2023-04-11 22:19:26,2023-04-28 19:10:04,2,37,129500.0,3500.0,2023-04-03 07:17:54,2023-04-28 18:22:39,25,3.5714285714285716,459524.0778688524,0.9026548672566371
HXGU592A3Q08XN,180090622021106,emoney,Irma Suwarno,F,1996,JAK.85,Bintara - Cipinang Indah,1.0,B04179P,Sbr. PAUD Bintang Pondok Bambu,-6.245306,106.9058,6,B00802P,Institut Teknologi Budi Utomo 1,-6.221862,106.93932,35.0,2023-04-11 20:23:02,0.0,28,86.43333333333334,29.0,Tuesday,20,18-29,Off-Peak,Sbr. PAUD Bintang Pondok Bambu to Institut Teknologi Budi Utomo 1,2023-04-10,2023-04-03,1,1,2023-04-11 20:23:02,2023-04-28 23:02:32,2,35,0.0,0.0,2023-04-03 05:47:58,2023-04-28 05:57:25,25,3.5714285714285716,0.0,0.9026548672566371
NNSV597B0G06OZ,342798300950066,emoney,drg. Narji Mangunsong,F,2002,2E,Rusun Rawa Bebek - Kodamar,0.0,B05587P,Taman Elok 1,-6.195743,106.93526,14,B01806P,Kampung Padaengan 1,-6.189361,106.93472,18.0,2023-04-11 19:02:07,0.0,22,87.25,4.0,Tuesday,19,18-29,Off-Peak,Taman Elok 1 to Kampung Padaengan 1,2023-04-10,2023-04-03,1,1,2023-04-11 19:02:07,2023-04-28 22:17:01,2,37,0.0,0.0,2023-04-03 05:39:08,2023-04-28 18:40:20,25,3.5714285714285716,0.0,0.9026548672566371
OBFW449Y4X32DK,213179781403691,emoney,Teddy Najmudin,F,2000,8D,Joglo - Blok M,1.0,B00556P,Gg. Sawo Joglo,-6.217751,106.75034,3,B04954P,Simpang Kramat II,-6.235583,106.78529,18.0,2023-04-11 22:33:43,3500.0,24,102.73333333333333,15.0,Tuesday,22,18-29,Off-Peak,Gg. Sawo Joglo to Simpang Kramat II,2023-04-10,2023-04-03,1,1,2023-04-11 22:33:43,2023-04-28 18:45:33,2,33,115500.0,3500.0,2023-04-04 07:41:12,2023-04-28 18:15:16,24,3.4285714285714284,409845.7991803278,0.9026548672566371
PHBV069I4P56TO,2516083110424925,dki,Salimah Nurdiyanti,M,1965,JAK.26,Rawamangun - Duren Sawit,1.0,B00065P,Arion Mall,-6.193631,106.89068,2,B00328P,Duren Sawit,-6.233341,106.91006,50.0,2023-04-11 22:08:32,0.0,59,107.36666666666666,48.0,Tuesday,22,50+,Off-Peak,Arion Mall to Duren Sawit,2023-04-10,2023-04-03,1,1,2023-04-11 22:08:32,2023-04-28 20:30:00,2,34,0.0,0.0,2023-04-03 06:42:26,2023-04-28 17:53:40,25,3.5714285714285716,0.0,0.9026548672566371
IHMG540J7P47HZ,30412791717573,bni,R.M. Pandu Sihombing,M,2004,JAK.42,Kampung Melayu - Pondok Kelapa,0.0,B04195P,Sbr. Perum Taman Malaka,-6.231282,106.92863,37,B02978P,Pospol Pondok Kelapa,-6.238776,106.93434,42.0,2023-04-11 19:40:14,0.0,20,113.01666666666667,5.0,Tuesday,19,18-29,Off-Peak,Sbr. Perum Taman Malaka to Pospol Pondok Kelapa,2023-04-10,2023-04-03,1,1,2023-04-11 19:40:14,2023-04-28 18:28:34,2,35,0.0,0.0,2023-04-03 06:59:54,2023-04-28 07:26:18,25,3.5714285714285716,0.0,0.9026548672566371
HASH313Y2R40WS,4247047725165183,dki,Danang Santoso,F,2006,JAK.06,Kampung Rambutan - Pondok Gede,1.0,B00578P,Gg. Waru,-6.305813,106.91201,24,B06786P,Gg. Rukun Lubang Buaya,-6.290369,106.906529,45.0,2023-04-11 21:00:47,0.0,18,75.6,21.0,Tuesday,21,18-29,Off-Peak,Gg. Waru to Gg. Rukun Lubang Buaya,2023-04-10,2023-04-03,1,1,2023-04-11 21:00:47,2023-04-28 18:48:51,2,35,0.0,0.0,2023-04-03 06:08:59,2023-04-28 06:41:58,25,3.5714285714285716,0.0,0.9026548672566371
YRCH558S5M52VN,4759974348569444,dki,Bambang Aryani,F,1994,1F,Stasiun Palmerah - Bundaran Senayan,1.0,P00026,Bundaran Senayan,-6.227869,106.80094,0,P00230,St. Palmerah,-6.208908,106.79706,6.0,2023-04-11 19:57:36,3500.0,30,81.21666666666667,6.0,Tuesday,19,30-49,Off-Peak,Bundaran Senayan to St. Palmerah,2023-04-10,2023-04-03,1,1,2023-04-11 19:57:36,2023-04-28 18:50:23,2,35,122500.0,3500.0,2023-04-03 07:24:48,2023-04-28 17:57:57,25,3.5714285714285716,434684.9385245901,0.9026548672566371
EJYN846J1E75CZ,572544509597,flazz,drg. Kayun Safitri,M,1987,M3,Kalideres - Bundaran HI via Veteran,0.0,P00074,Grogol 1,-6.166824,106.78971,6,P00237,Sumur Bor,-6.153046,106.71929,14.0,2023-04-11 22:33:07,3500.0,37,106.26666666666667,8.0,Tuesday,22,30-49,Off-Peak,Grogol 1 to Sumur Bor,2023-04-10,2023-04-03,1,1,2023-04-11 22:33:07,2023-04-28 20:07:34,2,32,112000.0,3500.0,2023-04-03 06:26:12,2023-04-28 06:51:14,25,3.5714285714285716,397426.22950819664,0.9026548672566371
PROC697N6R19KX,676266186037,flazz,Ratna Hutasoit,M,1979,JAK.106,Terminal Kampung Melayu - Terminal Klender,0.0,B00947P,Jln. Buaran III,-6.22065,106.91916,10,B06764P,Jln. Duren Sawit Dermaga,-6.221217,106.911695,12.0,2023-04-11 20:20:43,0.0,45,58.38333333333333,2.0,Tuesday,20,30-49,Off-Peak,Jln. Buaran III to Jln. Duren Sawit Dermaga,2023-04-10,2023-04-03,1,1,2023-04-11 20:20:43,2023-04-28 20:17:21,2,37,0.0,0.0,2023-04-03 06:08:02,2023-04-28 18:30:15,25,3.5714285714285716,0.0,0.9026548672566371
CTIJ514M8C46AP,2334349002831919,dki,Tgk. Aurora Marpaung,M,1992,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1.0,B06269P,Jln. Tebet Barat Raya,-6.233919,106.85064,5,B06277P,Jln.Tebet Barat V,-6.233937,106.8477,6.0,2023-04-11 19:06:35,0.0,32,80.13333333333334,1.0,Tuesday,19,30-49,Off-Peak,Jln. Tebet Barat Raya to Jln.Tebet Barat V,2023-04-10,2023-04-03,1,1,2023-04-11 19:06:35,2023-04-28 10:10:52,2,29,0.0,0.0,2023-04-03 06:41:37,2023-04-28 17:46:25,25,3.5714285714285716,0.0,0.9026548672566371
SXGF756G6P42ID,376364308641089,emoney,"Kusuma Hassanah, S.E.",F,2007,8,Lebak Bulus - Pasar Baru via Tomang,1.0,P00187,Pos Pengumben,-6.212935,106.77226,14,P00172,Permata Hijau,-6.221427,106.78325,16.0,2023-04-11 21:38:18,3500.0,17,66.15,2.0,Tuesday,21,Under 18,Off-Peak,Pos Pengumben to Permata Hijau,2023-04-10,2023-04-03,1,1,2023-04-11 21:38:18,2023-04-28 09:17:56,2,34,119000.0,3500.0,2023-04-03 07:08:13,2023-04-28 18:37:34,25,3.5714285714285716,422265.36885245895,0.9026548672566371
XTZY059Z8J42ZQ,6559195405774555,dki,Puspa Wibowo,F,1982,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,1.0,B00591P,Gebu Minang,-6.225359,106.85576,27,B01989P,Klinik Firdausy,-6.217111,106.85528,40.0,2023-04-11 20:50:09,0.0,42,99.55,13.0,Tuesday,20,30-49,Off-Peak,Gebu Minang to Klinik Firdausy,2023-04-10,2023-04-03,1,1,2023-04-11 20:50:09,2023-04-28 20:58:21,2,35,0.0,0.0,2023-04-03 07:23:04,2023-04-28 18:04:23,25,3.5714285714285716,0.0,0.9026548672566371
ZIHA427Y4C89BJ,3522432572015145,dki,Iriana Pangestu,M,1998,11Q,Kampung Melayu - Pulo Gebang via BKT,1.0,B00195P,Buaran Plaza,-6.217983,106.9235,21,P00174,Perumnas Klender,-6.216689,106.93054,24.0,2023-04-11 21:02:25,3500.0,26,61.93333333333333,3.0,Tuesday,21,18-29,Off-Peak,Buaran Plaza to Perumnas Klender,2023-04-10,2023-04-03,1,1,2023-04-11 21:02:25,2023-04-28 23:01:59,2,37,129500.0,3500.0,2023-04-03 06:30:30,2023-04-28 05:55:14,24,3.4285714285714284,459524.0778688524,0.9026548672566371
AFXF508P1U81IO,6011980496984235,dki,Dr. Sadina Hassanah,F,1988,7F,Kampung Rambutan - Juanda via Pasar Baru,1.0,P00247,Tanah Merdeka Arah Timur,-6.307866,106.87389,15,P00101,Kampung Rambutan,-6.309885,106.88216,16.0,2023-04-11 19:38:31,3500.0,36,65.13333333333334,1.0,Tuesday,19,30-49,Off-Peak,Tanah Merdeka Arah Timur to Kampung Rambutan,2023-04-10,2023-04-03,1,1,2023-04-11 19:38:31,2023-04-28 21:28:32,2,34,119000.0,3500.0,2023-04-03 06:49:12,2023-04-28 18:04:47,25,3.5714285714285716,422265.36885245895,0.9026548672566371
GQMS902Z0T85IA,4205984560392,online,"T. Baktiadi Prakasa, S.H.",F,2009,M12,Sunter Boulevard Barat - Penjaringan,0.0,P00092,Jembatan Merah,-6.146731,106.83427,6,P00170,Penjaringan,-6.126306,106.79203,12.0,2023-04-11 19:03:29,3500.0,15,56.3,6.0,Tuesday,19,Under 18,Off-Peak,Jembatan Merah to Penjaringan,2023-04-10,2023-04-03,1,1,2023-04-11 19:03:29,2023-04-28 18:37:04,2,34,119000.0,3500.0,2023-04-03 06:35:41,2023-04-28 18:13:32,25,3.5714285714285716,422265.36885245895,0.9026548672566371
TIQZ446W4L91PT,6558313572530681,dki,"Asman Mansur, M.Ak",M,2009,BW9,Monas - Pantai Indah Kapuk,1.0,B06040P,Pantai Maju,-6.093637,106.75068,0,B06043P,Seberang Food Street,-6.093258,106.74379,2.0,2023-04-11 22:25:49,0.0,15,65.65,2.0,Tuesday,22,Under 18,Off-Peak,Pantai Maju to Seberang Food Street,2023-04-10,2023-04-03,1,1,2023-04-11 22:25:49,2023-04-28 19:15:51,2,37,0.0,0.0,2023-04-03 06:04:38,2023-04-28 18:58:18,25,3.5714285714285716,0.0,0.9026548672566371
WSOQ275N5M29QM,4440511208147260,dki,Cornelia Riyanti,M,1967,9N,Pinang Ranti - Pramuka,1.0,P00064,Garuda Taman Mini,-6.290154,106.88116,1,P00179,Pinang Ranti,-6.291075,106.88634,2.0,2023-04-11 22:27:11,3500.0,57,56.85,1.0,Tuesday,22,50+,Off-Peak,Garuda Taman Mini to Pinang Ranti,2023-04-10,2023-04-03,1,1,2023-04-11 22:27:11,2023-04-28 21:48:15,2,37,129500.0,3500.0,2023-04-03 07:33:15,2023-04-28 17:35:43,25,3.5714285714285716,459524.0778688524,0.9026548672566371
ZZGZ216S9P86AL,6534345904864320,dki,"drg. Danang Lailasari, M.M.",F,1973,JAK.16,Cililitan - Condet,1.0,B06897P,Jln. Munggang,-6.276186,106.852082,6,B00410P,Gg. Ayama,-6.27204,106.8671,29.0,2023-04-11 19:31:02,0.0,51,79.78333333333333,23.0,Tuesday,19,50+,Off-Peak,Jln. Munggang to Gg. Ayama,2023-04-10,2023-04-03,1,1,2023-04-11 19:31:02,2023-04-28 21:50:36,2,33,0.0,0.0,2023-04-03 06:44:17,2023-04-28 18:02:31,25,3.5714285714285716,0.0,0.9026548672566371
BTPR937G9O10SM,2402313549139274,dki,Rahayu Prabowo,F,1994,10H,Tanjung Priok - Blok M,1.0,P00147,Pasar Baru,-6.166129,106.83483,13,P00092,Jembatan Merah,-6.146731,106.83427,15.0,2023-04-11 22:29:12,3500.0,30,61.583333333333336,2.0,Tuesday,22,30-49,Off-Peak,Pasar Baru to Jembatan Merah,2023-04-10,2023-04-03,1,1,2023-04-11 22:29:12,2023-04-29 13:33:06,1,40,140000.0,3500.0,2023-04-03 05:41:19,2023-04-28 18:37:03,25,3.5714285714285716,496782.7868852458,0.9026548672566371
TJRH232T6E31QR,6011543080425997,dki,"Harsana Anggraini, M.M.",F,1986,8M,S. Parman - Tanah Abang,0.0,B00249P,Cideng Timur,-6.166537,106.81073,6,B02830P,Pharmin,-6.182988,106.81306,15.0,2023-04-11 20:37:58,3500.0,38,113.81666666666666,9.0,Tuesday,20,30-49,Off-Peak,Cideng Timur to Pharmin,2023-04-10,2023-04-03,1,1,2023-04-11 20:37:58,2023-04-28 22:19:34,2,31,108500.0,3500.0,2023-04-03 06:44:30,2023-04-28 18:47:26,25,3.5714285714285716,385006.65983606555,0.9026548672566371
UWHW175V4X43QY,4066577839605,online,Asmadi Agustina,F,1983,JAK.27,Pulo Gebang - Rorotan,1.0,B01519P,Jln. Pulau Sangiyang Lingkar Timur,-6.193412,106.94376,35,B04680P,Sentra Timur,-6.20556,106.94787,44.0,2023-04-11 21:14:18,0.0,41,87.55,9.0,Tuesday,21,30-49,Off-Peak,Jln. Pulau Sangiyang Lingkar Timur to Sentra Timur,2023-04-10,2023-04-03,1,1,2023-04-11 21:14:18,2023-04-28 19:24:57,2,35,0.0,0.0,2023-04-03 06:25:54,2023-04-28 18:50:44,25,3.5714285714285716,0.0,0.9026548672566371
YONS440T4I92HP,2277145964192996,dki,Cawisadi Sitorus,F,1991,2E,Rusun Rawa Bebek - Kodamar,1.0,B00032P,Al Wathoniyah 2,-6.192425,106.93568,13,B03091P,Raya Pulo Gebang Akses St. Cakung,-6.216671,106.95301,25.0,2023-04-11 18:46:20,0.0,33,84.63333333333334,12.0,Tuesday,18,30-49,Peak,Al Wathoniyah 2 to Raya Pulo Gebang Akses St. Cakung,2023-04-10,2023-04-03,1,1,2023-04-11 18:46:20,2023-04-28 23:13:57,2,35,0.0,0.0,2023-04-03 05:59:46,2023-04-28 18:34:19,25,3.5714285714285716,0.0,0.9026548672566371
KLKU391O7I39PW,3516594869567563,dki,"drg. Salwa Kusmawati, S.IP",F,2011,1A,Pantai Maju - Balai Kota,1.0,P00295,Mangga Besar Arah Utara,-6.15325,106.817536,4,B00917P,Jln. BB Utara,-6.120279,106.79409,13.0,2023-04-11 22:27:48,3500.0,13,98.55,9.0,Tuesday,22,Under 18,Off-Peak,Mangga Besar Arah Utara to Jln. BB Utara,2023-04-10,2023-04-03,1,1,2023-04-11 22:27:48,2023-04-27 20:24:18,3,33,115500.0,3500.0,2023-04-03 06:33:09,2023-04-28 18:50:24,25,3.5714285714285716,409845.7991803278,0.9026548672566371
ZJBK716Y0I24CU,676192275250,flazz,dr. Nova Mardhiyah,F,1971,8C,Kebayoran Lama - Tanah Abang,1.0,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,0,B05505P,St. Tanah Abang 3,-6.183388,106.8122,2.0,2023-04-11 19:04:26,3500.0,53,119.0,2.0,Tuesday,19,50+,Off-Peak,Jak Lingko Tanah Abang to St. Tanah Abang 3,2023-04-10,2023-04-03,1,1,2023-04-11 19:04:26,2023-04-28 18:53:07,2,34,119000.0,3500.0,2023-04-03 06:27:22,2023-04-28 19:05:39,25,3.5714285714285716,422265.36885245895,0.9026548672566371
KONU544K6G56UH,213187760461390,emoney,Asirwada Marbun,M,1985,D32,Cinere - Bundaran Senayan,1.0,B00221P,Bundaran Senayan 1,-6.227445,106.80187,0,B06644P,Gerbang Tol Brigif,-6.343523,106.79725,1.0,2023-04-11 21:18:57,20000.0,39,96.28333333333333,1.0,Tuesday,21,30-49,Off-Peak,Bundaran Senayan 1 to Gerbang Tol Brigif,2023-04-10,2023-04-03,1,1,2023-04-11 21:18:57,2023-04-28 20:41:17,2,35,700000.0,20000.0,2023-04-03 06:49:41,2023-04-28 18:54:14,25,3.5714285714285716,2483913.934426229,0.9026548672566371
WDQX319G1Y93MA,2661114083902044,dki,"Oni Mangunsong, S.Farm",M,1967,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,0.0,B02307P,Masjid Jami Al Barkah 1,-6.229411,106.91212,5,B05885P,Wisma Atlet Radin Inten,-6.223513,106.92322,10.0,2023-04-11 22:32:56,0.0,57,89.06666666666666,5.0,Tuesday,22,50+,Off-Peak,Masjid Jami Al Barkah 1 to Wisma Atlet Radin Inten,2023-04-10,2023-04-03,1,1,2023-04-11 22:32:56,2023-04-28 22:27:21,2,31,0.0,0.0,2023-04-03 06:06:56,2023-04-28 06:08:25,25,3.5714285714285716,0.0,0.9026548672566371
BSGM388H6J34ZW,6544828689784746,dki,Ina Sudiati,M,1981,3A,Rusun Pesakih - Kalideres,0.0,B03286P,Rusun Pesakih,-6.161468,106.71698,0,B06657P,Pesakih 2,-6.154977,106.71523,3.0,2023-04-11 21:13:03,0.0,43,93.23333333333333,3.0,Tuesday,21,30-49,Off-Peak,Rusun Pesakih to Pesakih 2,2023-04-10,2023-04-03,1,1,2023-04-11 21:13:03,2023-04-28 22:56:03,2,34,0.0,0.0,2023-04-03 17:22:12,2023-04-28 18:02:46,25,3.5714285714285716,0.0,0.9026548672566371
KAGK397F1B02YZ,675983362574,flazz,Salwa Waskita,M,1993,JAK.60,Kelapa Gading - Rusun Kemayoran,0.0,B03447P,Sbr. Apartemen Gading Nias,-6.154013,106.91607,10,B01064P,Jln. Gading Batavia,-6.148939,106.90002,22.0,2023-04-11 21:19:58,0.0,31,72.2,12.0,Tuesday,21,30-49,Off-Peak,Sbr. Apartemen Gading Nias to Jln. Gading Batavia,2023-04-10,2023-04-03,1,1,2023-04-11 21:19:58,2023-04-28 22:54:22,2,37,0.0,0.0,2023-04-03 07:08:13,2023-04-28 18:37:34,25,3.5714285714285716,0.0,0.9026548672566371
SVYA891P0L20YQ,503841650990,flazz,Ir. Maria Setiawan,F,1977,B11,Summarecon Bekasi - BNN,1.0,B00108P,Bandar Djakarta Bekasi,-6.227085,106.99683,5,P00236,Summarecon Bekasi,-6.225566,107.00281,6.0,2023-04-11 21:49:06,3500.0,47,62.516666666666666,1.0,Tuesday,21,30-49,Off-Peak,Bandar Djakarta Bekasi to Summarecon Bekasi,2023-04-10,2023-04-03,1,1,2023-04-11 21:49:06,2023-04-28 19:53:59,2,36,126000.0,3500.0,2023-04-03 07:47:42,2023-04-28 18:44:53,25,3.5714285714285716,447104.50819672126,0.9026548672566371
